SS,OS
0.48995535714285715,0.50375
0.4875,0.4997619047619048
0.5067708333333334,0.4977901785714286
0.5031994047619047,0.5046577380952381
0.5178571428571429,0.49741071428571426
0.49523809523809526,0.5016592261904762
0.5010416666666667,0.4979315476190476
0.5151785714285715,0.4997916666666667
0.49694940476190474,0.4971949404761905
0.49069940476190477,0.501078869047619
0.49828869047619045,0.5034970238095238
0.4982142857142857,0.5019345238095239
0.49620535714285713,0.49942708333333335
0.48668154761904764,0.49860863095238095
0.4974702380952381,0.5006547619047619
0.4929315476190476,0.4966889880952381
0.49970238095238095,0.4979613095238095
0.5113095238095238,0.49814732142857143
0.5154017857142857,0.5000818452380953
0.5078869047619048,0.49867559523809524
0.5138392857142857,0.5015848214285714
0.5162946428571429,0.49979910714285714
0.5046875,0.5006696428571429
0.4948660714285714,0.5042708333333333
0.5078869047619048,0.4969717261904762
0.5119791666666667,0.5022619047619048
0.48660714285714285,0.49916666666666665
0.512797619047619,0.49992559523809527
0.4976190476190476,0.5021354166666667
0.5179315476190476,0.4996875
0.4966517857142857,0.4995907738095238
0.49955357142857143,0.5036830357142857
0.4961309523809524,0.49549107142857146
0.5063988095238096,0.4983407738095238
0.5108630952380953,0.5025744047619047
0.5037946428571428,0.4987574404761905
0.48348214285714286,0.5024627976190477
0.5016369047619048,0.4990476190476191
0.5026041666666666,0.501889880952381
0.4882440476190476,0.5011383928571429
0.5047619047619047,0.49452380952380953
0.49575892857142856,0.5012053571428572
0.4982886904761905,0.4987797619047619
0.5063988095238096,0.4975744047619048
0.4959077380952381,0.4992857142857143
0.4987351190476191,0.5002752976190477
0.500297619047619,0.49702380952380953
0.4959077380952381,0.5016369047619048
0.5029017857142857,0.5000372023809524
0.4870535714285714,0.5013392857142858
0.4888392857142857,0.4992559523809524
0.49620535714285713,0.5030654761904761
0.5095238095238095,0.5059747023809524
0.49575892857142856,0.4955729166666667
0.49017857142857146,0.5025520833333333
0.5124255952380953,0.5011755952380953
0.5064732142857143,0.49980654761904764
0.5004464285714286,0.5004017857142857
0.4878720238095238,0.5016220238095238
0.5017113095238095,0.5022693452380953
0.5057291666666667,0.5013169642857143
0.48913690476190474,0.49938244047619046
0.4867559523809524,0.4973139880952381
0.5024553571428572,0.49576636904761906
0.4935267857142857,0.49999255952380955
0.48735119047619047,0.5016889880952381
0.5004464285714286,0.4996800595238095
0.49769345238095236,0.4973735119047619
0.4967261904761905,0.4990104166666667
0.49620535714285713,0.4979166666666667
0.4986607142857143,0.5003422619047619
0.49858630952380956,0.5001488095238096
0.49330357142857145,0.5017633928571429
0.4976190476190476,0.49906994047619047
0.5082589285714286,0.501421130952381
0.5034970238095238,0.49822916666666667
0.5087797619047619,0.49920386904761904
0.4942708333333333,0.4979017857142857
0.4912202380952381,0.5028869047619048
0.4975446428571429,0.49953125
0.5042410714285714,0.5013988095238096
0.4916666666666667,0.4998958333333333
0.4837797619047619,0.4973660714285714
0.4998511904761905,0.5015178571428571
0.4959077380952381,0.5017782738095238
0.49367559523809523,0.5036458333333333
0.4948660714285714,0.503125
0.509077380952381,0.4968452380952381
0.5026041666666666,0.5003050595238095
0.5084821428571429,0.50078125
0.5095238095238095,0.5030654761904761
0.49575892857142856,0.502641369047619
0.5057291666666667,0.49804315476190475
0.5005952380952381,0.4976413690476191
0.5102678571428572,0.4999032738095238
0.5043898809523809,0.5003869047619047
0.5022321428571429,0.5000297619047619
0.5084077380952381,0.5054315476190476
0.49977678571428574,0.4998958333333333
0.4972470238095238,0.49698660714285714
0.4939732142857143,0.5043526785714286
0.4967261904761905,0.49994791666666666
0.5083333333333333,0.49770833333333336
0.5139136904761905,0.4976785714285714
0.5052827380952382,0.4996279761904762
0.48273809523809524,0.4996949404761905
0.5061755952380953,0.4986532738095238
0.5045386904761905,0.49787202380952383
0.4988839285714286,0.4988392857142857
0.48660714285714285,0.4983854166666667
0.5071428571428571,0.4982217261904762
0.5039434523809524,0.5009300595238095
0.510639880952381,0.4965327380952381
0.5146577380952381,0.4971205357142857
0.5015625,0.5014880952380952
0.5023065476190476,0.5006547619047619
0.49270833333333336,0.5023065476190476
0.49575892857142856,0.500811011904762
0.48236607142857146,0.4990922619047619
0.514360119047619,0.5018303571428572
0.49516369047619047,0.5037053571428571
0.4959077380952381,0.49823660714285717
0.4898065476190476,0.4995833333333333
0.49188988095238095,0.49870535714285713
0.49308035714285714,0.49787202380952383
0.5151041666666667,0.5023511904761905
0.5001488095238096,0.5025446428571428
0.4945684523809524,0.4994717261904762
0.5134672619047619,0.4999404761904762
0.49694940476190474,0.49956101190476193
0.4992559523809524,0.5015029761904762
0.48601190476190476,0.5001264880952381
0.4988095238095238,0.4986011904761905
0.4955357142857143,0.4970014880952381
0.5092261904761904,0.49945684523809525
0.49017857142857146,0.5011979166666667
0.49375,0.5002157738095239
0.4962797619047619,0.49955357142857143
0.5016369047619048,0.5002083333333334
0.49895833333333334,0.5030208333333334
0.5090029761904762,0.5020684523809524
0.502827380952381,0.5026339285714286
0.5014880952380952,0.5015699404761905
0.5108630952380953,0.49842261904761903
0.504985119047619,0.5033333333333333
0.5002232142857143,0.5038616071428571
0.4902529761904762,0.49967261904761906
0.5104166666666666,0.497358630952381
0.4935267857142857,0.5000818452380953
0.5020833333333333,0.4986309523809524
0.5086309523809524,0.5024330357142858
0.5088541666666667,0.4992633928571429
0.4953125,0.5017559523809524
0.49062500000000003,0.5020758928571428
0.4973214285714286,0.4976413690476191
0.5126488095238095,0.49871279761904763
0.4973958333333333,0.49832589285714285
0.49330357142857145,0.5026488095238095
0.49918154761904765,0.5031547619047619
0.5073660714285715,0.5020684523809524
0.5005208333333333,0.5000074404761905
0.49263392857142857,0.4990327380952381
0.49069940476190477,0.4980580357142857
0.5015625,0.50015625
0.48988095238095236,0.49711309523809527
0.5139136904761905,0.4979389880952381
0.5058035714285715,0.5016666666666667
0.5000744047619048,0.5021205357142857
0.507514880952381,0.5015997023809524
0.49322916666666666,0.5030803571428571
0.5050595238095238,0.5000446428571429
0.5036458333333333,0.49598214285714287
0.49583333333333335,0.4990476190476191
0.49464285714285716,0.4970386904761905
0.5037202380952381,0.5014880952380952
0.49561011904761904,0.5011383928571429
0.5098214285714285,0.49898809523809523
0.4990327380952381,0.4988467261904762
0.5013392857142858,0.5026785714285714
0.5067708333333334,0.499375
0.4968005952380952,0.4997470238095238
0.5005208333333333,0.5032068452380952
0.4845238095238095,0.49898809523809523
0.5008928571428571,0.4984747023809524
0.5026785714285714,0.49921875
0.48720238095238094,0.4996279761904762
0.5033482142857143,0.4992857142857143
0.5035714285714286,0.49995535714285716
0.5084077380952381,0.4977157738095238
0.5116815476190476,0.5043526785714286
0.5049107142857143,0.49686011904761906
0.5099702380952381,0.5018973214285715
0.5055059523809524,0.5005059523809524
0.4909970238095238,0.5029985119047619
0.5054315476190476,0.5003869047619047
0.502529761904762,0.5024255952380953
0.4914434523809524,0.4986979166666667
0.5027529761904762,0.49741815476190476
0.4982886904761905,0.4998660714285714
0.48928571428571427,0.4976190476190476
0.4941220238095238,0.49734375000000003
0.4914434523809524,0.49907738095238097
0.49992559523809527,0.5024330357142858
0.4948660714285714,0.5009970238095238
0.4909970238095238,0.5005580357142857
0.505282738095238,0.4988839285714286
0.49330357142857145,0.4963839285714286
0.4949404761904762,0.4969791666666667
0.4982142857142857,0.5053348214285714
0.502529761904762,0.4978943452380952
0.48816964285714287,0.5017113095238095
0.512797619047619,0.4964136904761905
0.5097470238095239,0.49920386904761904
0.5041666666666667,0.5024479166666667
0.506547619047619,0.5021651785714286
0.4900297619047619,0.503110119047619
0.4947172619047619,0.4980654761904762
0.5183035714285714,0.5015104166666666
0.4894345238095238,0.49911458333333336
0.5015625,0.5021279761904762
0.4948660714285714,0.4950074404761905
0.4921875,0.4992633928571429
0.502529761904762,0.501547619047619
0.4912202380952381,0.4996577380952381
0.4990327380952381,0.5000446428571429
0.49069940476190477,0.5004910714285714
0.48816964285714287,0.4965848214285714
0.4953869047619048,0.500171130952381
0.5129464285714286,0.5009598214285714
0.498139880952381,0.4954017857142857
0.4863095238095238,0.4984375
0.49895833333333334,0.5003571428571428
0.48608630952380955,0.49794642857142857
0.5073660714285715,0.5011011904761905
0.502827380952381,0.4958779761904762
0.5026041666666666,0.5034970238095238
0.5001488095238096,0.4977232142857143
0.5011904761904762,0.49882440476190476
0.4845982142857143,0.49870535714285713
0.5091517857142858,0.5016443452380952
0.5033482142857143,0.5032886904761905
0.4930059523809524,0.4994345238095238
0.5073660714285715,0.49674851190476194
0.5008184523809524,0.49576636904761906
0.4916666666666667,0.4988169642857143
0.5110119047619047,0.5026711309523809
0.5050595238095238,0.49776041666666665
0.4927827380952381,0.5010267857142857
0.4994791666666667,0.5019642857142858
0.49598214285714287,0.49863839285714284
0.5152529761904762,0.500639880952381
0.5017857142857143,0.49998511904761905
0.49918154761904765,0.4967559523809524
0.5016369047619048,0.5004241071428571
0.4915178571428572,0.5008630952380952
0.5095982142857143,0.5003943452380952
0.5044642857142857,0.5021651785714286
0.507514880952381,0.49966517857142856
0.49583333333333335,0.49701636904761903
0.5049107142857143,0.5015252976190476
0.5029017857142857,0.5015550595238095
0.5041666666666667,0.501904761904762
0.4870535714285714,0.5013616071428572
0.5030505952380953,0.49939732142857146
0.5122023809523809,0.5012425595238096
0.4825892857142857,0.5009375
0.5069940476190476,0.4991964285714286
0.4948660714285714,0.5001190476190476
0.508110119047619,0.49741815476190476
0.4878720238095238,0.5001413690476191
0.5087053571428571,0.4986681547619048
0.49449404761904764,0.49723958333333335
0.4959077380952381,0.49600446428571426
0.49635416666666665,0.5009002976190476
0.5108630952380953,0.49766369047619047
0.5010416666666667,0.4977901785714286
0.4994047619047619,0.5015104166666666
0.500297619047619,0.5006994047619048
0.49769345238095236,0.4977232142857143
0.5080357142857143,0.4967857142857143
0.5086309523809524,0.49988839285714287
0.5111607142857143,0.49995535714285716
0.4988839285714286,0.5018229166666667
0.4909970238095238,0.5009002976190476
0.5154761904761905,0.5043377976190476
0.49918154761904765,0.5002008928571429
0.5071428571428571,0.4982738095238095
0.49367559523809523,0.4999702380952381
0.5101934523809524,0.5018601190476191
0.5066964285714286,0.5003422619047619
0.490625,0.49587053571428574
0.5049107142857143,0.49837053571428575
0.49843750000000003,0.4986904761904762
0.5227678571428571,0.4993303571428572
0.4877232142857143,0.4981696428571429
0.4941964285714286,0.49938988095238096
0.4990327380952381,0.4973958333333333
0.5087053571428571,0.500625
0.5059523809523809,0.49632440476190476
0.5084077380952381,0.49348214285714287
0.5032738095238095,0.5017410714285714
0.4953869047619048,0.4991592261904762
0.4915922619047619,0.4976116071428571
0.5079613095238096,0.49671875
0.4875,0.5014732142857143
0.49799107142857146,0.4998735119047619
0.5038690476190476,0.5008705357142857
0.48392857142857143,0.4965178571428571
0.5000744047619048,0.4966592261904762
0.48988095238095236,0.5026860119047619
0.5053571428571428,0.5025000000000001
0.4850446428571429,0.49896577380952384
0.500297619047619,0.5018601190476191
0.509375,0.5027752976190476
0.4837797619047619,0.49992559523809527
0.5197916666666667,0.4989360119047619
0.5033482142857143,0.5014434523809523
0.5011160714285714,0.49537202380952383
0.5042410714285714,0.4966964285714286
0.515327380952381,0.5008258928571429
0.4992559523809524,0.49613839285714284
0.49955357142857143,0.5002752976190477
0.5068452380952381,0.4988764880952381
0.5071428571428571,0.5012351190476191
0.4939732142857143,0.49604166666666666
0.49635416666666665,0.5028497023809524
0.5005952380952381,0.4998660714285714
0.509077380952381,0.4992261904761905
0.4889136904761905,0.5020089285714285
0.4886904761904762,0.50625
0.5059523809523809,0.502470238095238
0.5027529761904762,0.50265625
0.49196428571428574,0.49769345238095236
0.4990327380952381,0.4959449404761905
0.49404761904761907,0.5033110119047619
0.49836309523809524,0.49770089285714286
0.5038690476190476,0.5006845238095238
0.5051339285714286,0.5044866071428572
0.49709821428571427,0.4990625
0.5046130952380953,0.4995907738095238
0.5007440476190477,0.5010565476190476
0.502529761904762,0.4950446428571429
0.5095982142857143,0.5021428571428571
0.5004464285714286,0.5021577380952381
0.50625,0.498764880952381
0.4965029761904762,0.4983779761904762
0.490625,0.4990476190476191
0.5131696428571428,0.5044122023809524
0.4972470238095238,0.5011904761904762
0.4884672619047619,0.5019791666666666
0.49501488095238094,0.49994791666666666
0.4966517857142857,0.5008705357142857
0.5063988095238096,0.5025669642857143
0.5026785714285714,0.5006770833333334
0.5018601190476191,0.5013020833333334
0.502529761904762,0.5029092261904762
0.4928571428571429,0.4995833333333333
0.4974702380952381,0.49927083333333333
0.5122023809523809,0.4995089285714286
0.5160714285714286,0.5022991071428572
0.4915922619047619,0.5004389880952381
0.49263392857142857,0.5029761904761905
0.5111607142857143,0.5042485119047619
0.4915922619047619,0.5000892857142857
0.4994047619047619,0.4980729166666667
0.5238839285714286,0.5000372023809524
0.4967261904761905,0.5005803571428572
0.5177083333333333,0.5048735119047619
0.4842261904761905,0.4993005952380952
0.5214285714285715,0.49942708333333335
0.503125,0.4989136904761905
0.5072172619047619,0.5024404761904762
0.5088541666666667,0.5010044642857143
0.49709821428571427,0.49921130952380954
0.49709821428571427,0.4982142857142857
0.4947172619047619,0.5038020833333333
0.5002232142857143,0.49805059523809525
0.49799107142857146,0.5015327380952381
0.5099702380952381,0.5031026785714285
0.48273809523809524,0.5014657738095238
0.5018601190476191,0.4987351190476191
0.502529761904762,0.4988467261904762
0.5138392857142857,0.4964732142857143
0.5017113095238095,0.49944940476190475
0.4974702380952381,0.5035639880952381
0.5036458333333333,0.49632440476190476
0.48816964285714287,0.4978943452380952
0.5123511904761905,0.4994791666666667
0.49263392857142857,0.49783482142857144
0.5123511904761905,0.5001116071428572
0.49002976190476194,0.4999330357142857
0.5122023809523809,0.5015252976190476
0.5027529761904762,0.4984895833333333
0.4965029761904762,0.4999404761904762
0.48936011904761906,0.4990922619047619
0.5115327380952381,0.49851190476190477
0.4986607142857143,0.5003125
0.5057291666666667,0.4990029761904762
0.4935267857142857,0.49938988095238096
0.5043154761904762,0.49854910714285716
0.49501488095238094,0.49885416666666665
0.5015625,0.49751488095238094
0.4895089285714286,0.5025669642857143
0.4941964285714286,0.4989806547619048
0.4878720238095238,0.5001116071428572
0.5051339285714286,0.505
0.5009672619047619,0.500811011904762
0.49992559523809527,0.5018973214285715
0.5089285714285714,0.4960044642857143
0.4935267857142857,0.498139880952381
0.509077380952381,0.4979017857142857
0.4936011904761905,0.49823660714285717
0.5056547619047619,0.49843005952380953
0.4973958333333333,0.501436011904762
0.5034226190476191,0.5000520833333333
0.5117559523809524,0.4990848214285714
0.48854166666666665,0.5015922619047619
0.5145833333333334,0.50390625
0.5109375,0.5012723214285715
0.4890625,0.5001041666666667
0.4990327380952381,0.49751488095238094
0.4982142857142857,0.4958779761904762
0.4988095238095238,0.49963541666666667
0.50625,0.5005877976190476
0.4988095238095238,0.49942708333333335
0.4842261904761905,0.49959821428571427
0.5095238095238095,0.5017410714285714
0.5101934523809524,0.49976934523809524
0.4996279761904762,0.4972544642857143
0.5095238095238095,0.503110119047619
0.4945684523809524,0.5033407738095238
0.5068452380952381,0.5003422619047619
0.49575892857142856,0.5015848214285714
0.48132440476190474,0.4989136904761905
0.4953869047619048,0.5000372023809524
0.4992559523809524,0.5009523809523809
0.5046130952380953,0.4957142857142857
0.49784226190476194,0.4989508928571429
0.5045386904761905,0.4984672619047619
0.48913690476190474,0.5031696428571428
0.5067708333333334,0.5005505952380952
0.5005208333333333,0.500297619047619
0.4961309523809524,0.4996130952380953
0.4966517857142857,0.4987723214285714
0.5019345238095239,0.5010267857142857
0.49449404761904764,0.49601190476190476
0.5017113095238095,0.49963541666666667
0.5007440476190477,0.4958779761904762
0.5223214285714286,0.49805059523809525
0.5075892857142857,0.5008556547619047
0.5027529761904762,0.4997172619047619
0.5061011904761905,0.5007291666666667
0.500297619047619,0.5013244047619048
0.49754464285714284,0.5010342261904762
0.4845238095238095,0.4986532738095238
0.4935267857142857,0.5020833333333333
0.4863839285714286,0.4982514880952381
0.49702380952380953,0.5009598214285714
0.49583333333333335,0.49787202380952383
0.4908482142857143,0.50140625
0.49843750000000003,0.501421130952381
0.4943452380952381,0.4966220238095238
0.48549107142857145,0.49666666666666665
0.50625,0.495625
0.4967261904761905,0.4983407738095238
0.5001488095238096,0.49629464285714286
0.5038690476190476,0.5012723214285715
0.5001488095238096,0.5001339285714286
0.5162946428571429,0.50234375
0.49382440476190476,0.5028199404761905
0.49211309523809527,0.5005580357142857
0.5105654761904762,0.4997470238095238
0.4953869047619048,0.4995089285714286
0.49769345238095236,0.5005059523809524
0.5033482142857143,0.5023214285714286
0.4912202380952381,0.5003199404761904
0.4972470238095238,0.5001860119047619
0.5058779761904761,0.49927827380952383
0.5020089285714285,0.4969047619047619
0.5029017857142857,0.5023363095238095
0.5125744047619047,0.5015550595238095
0.5085565476190477,0.5000372023809524
0.4994791666666667,0.49911458333333336
0.5041666666666667,0.5026711309523809
0.5010416666666667,0.49927083333333333
0.5003720238095238,0.5000595238095238
0.498139880952381,0.4978571428571429
0.5142857142857143,0.5031547619047619
0.4973958333333333,0.5002380952380953
0.5002232142857143,0.5044419642857143
0.5186755952380953,0.49839285714285714
0.4966517857142857,0.4990252976190476
0.5069940476190476,0.5017931547619048
0.4954613095238095,0.49395833333333333
0.498139880952381,0.49988095238095237
0.49620535714285713,0.49755952380952384
0.4942708333333333,0.5011979166666667
0.48154761904761906,0.4996577380952381
0.4994791666666667,0.49747767857142855
